Date & Time,Index 1,Index 2,Index 3,Index 4,Index 5,Open Price,High Price,Low Price,Close Price,VA1,VA2,VA3,VA4,VA5,EST,TVA1,TVA2,TVA3,TVA4,ROC1,ROC2,ROC3,ROC4
2020.04.22 08:00,26.09,8,0,66.75,0,0.97019,0.97028,0.96944,0.96973,3.98573E+11,1.18971E+11,0,1.02736E+12,0,1:00,3.85688E+11,7.72665E+11,1.15964E+12,1.5449E+12,96422012643,1.93166E+11,2.8991E+11,3.86225E+11
2020.04.22 09:00,29.2,0,0,70.53,1.11,0.9697,0.96998,0.96856,0.96928,4.47106E+11,0,0,1.0862E+12,12884901475,2:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54619E+12,96744135205,1.93488E+11,2.90232E+11,3.86547E+11
2020.04.22 10:00,23.39,0,0,22.59,54.86,0.96928,0.96956,0.96823,0.9694,3.57341E+11,0,0,3.44886E+11,8.43961E+11,3:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54619E+12,96636761240,1.93381E+11,2.90125E+11,3.86547E+11
2020.04.22 11:00,0,0,0,27.37,73.48,0.9694,0.97008,0.96882,0.96902,0,0,0,4.1833E+11,1.13129E+12,4:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54962E+12,96636761294,1.93381E+11,2.90125E+11,3.87406E+11
2020.04.22 12:00,0,0,0,1.38,99.47,0.96901,0.96904,0.96826,0.96892,0,0,0,12884901470,1.52944E+12,5:00,3.844E+11,7.71376E+11,1.15835E+12,1.54232E+12,96099889679,1.92844E+11,2.89588E+11,3.85581E+11
2020.04.22 13:00,0,0,0,1.37,99.49,0.96893,0.96922,0.96782,0.96789,0,0,0,14602888334,1.53159E+12,6:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54619E+12,96744135191,1.93488E+11,2.90232E+11,3.86547E+11
2020.04.22 14:00,6.99,0,0,0,93.87,0.96789,0.96821,0.96678,0.96766,1.01361E+11,0,0,0,1.44483E+12,7:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54619E+12,96744134334,1.93488E+11,2.90125E+11,3.86547E+11
2020.04.22 15:00,0,0,0,0,100.85,0.96764,0.96873,0.96759,0.96834,0,0,0,0,1.54619E+12,8:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54619E+12,96744134921,1.93488E+11,2.90125E+11,3.86547E+11
2020.04.22 16:00,0,0,0,64.18,36.68,0.96835,0.96937,0.96809,0.96931,0,0,0,9.85695E+11,5.60493E+11,9:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54619E+12,96744135135,1.93488E+11,2.90125E+11,3.86547E+11
2020.04.22 17:00,28.08,0,0,3.91,68.85,0.96932,0.97148,0.96892,0.97106,4.29926E+11,0,0,56264069606,1.06043E+12,10:00,3.86977E+11,7.73953E+11,1.1605E+12,1.54662E+12,96744134982,1.93488E+11,2.90125E+11,3.86654E+11
2020.04.22 18:00,0,0,0,0,100.85,0.97107,0.97186,0.97068,0.97098,0,0,0,0,1.54576E+12,11:00,3.86547E+11,7.73524E+11,1.15878E+12,1.54576E+12,96636762197,1.93381E+11,2.89696E+11,3.8644E+11
2020.04.22 19:00,0,0,0,0,100.85,0.97099,0.97248,0.97099,0.97207,0,0,0,0,1.54576E+12,12:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54576E+12,96529387877,1.93166E+11,2.89803E+11,3.8644E+11
2020.04.22 20:00,0,0,0,0,100.85,0.97207,0.9731,0.97198,0.97258,0,0,0,0,1.54662E+12,13:00,3.86547E+11,7.72665E+11,1.15921E+12,1.54662E+12,96636763317,1.93166E+11,2.89803E+11,3.86654E+11
2020.04.22 21:00,0,0,0,0,100.85,0.97259,0.97268,0.97176,0.9721,0,0,0,0,1.54576E+12,14:00,3.86118E+11,7.73094E+11,1.15921E+12,1.54576E+12,96529389008,1.93274E+11,2.89803E+11,3.8644E+11
2020.04.22 22:00,0,0,0,0,100.85,0.9721,0.97262,0.97186,0.97209,0,0,0,0,1.54662E+12,15:00,3.86547E+11,7.73094E+11,1.15964E+12,1.54662E+12,96636762614,1.93274E+11,2.8991E+11,3.86654E+11
2020.04.22 23:00,0,0,0,2.58,98.27,0.9721,0.97237,0.97127,0.97155,0,0,0,33071247194,1.51269E+12,16:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54576E+12,96529387958,1.93166E+11,2.89803E+11,3.8644E+11
2020.04.23 00:00,13.94,0,0,86.44,0.46,0.97156,0.97157,0.97069,0.97116,2.11312E+11,0,0,1.3323E+12,3006477013,17:00,3.86547E+11,7.73524E+11,1.16007E+12,1.54662E+12,96636761099,1.93381E+11,2.90018E+11,3.86654E+11
2020.04.23 01:00,65.06,0,0,25.06,10.72,0.97137,0.97175,0.97137,0.97159,1.00159E+12,0,0,3.83111E+11,1.61491E+11,18:00,3.86118E+11,7.72665E+11,1.15921E+12,1.54619E+12,96529386717,1.93166E+11,2.89803E+11,3.86547E+11
2020.04.23 02:00,58.9,0,0,1.51,40.43,0.97159,0.97283,0.97152,0.9728,9.06238E+11,0,0,18897855469,6.20623E+11,19:00,3.86118E+11,7.72235E+11,1.15878E+12,1.54576E+12,96529386779,1.93059E+11,2.89696E+11,3.8644E+11
2020.04.23 03:00,40.36,0,0,0,60.5,0.97278,0.97306,0.97222,0.97238,6.17616E+11,0,0,0,9.29001E+11,20:00,3.86118E+11,7.73524E+11,1.1605E+12,1.54662E+12,96529388011,1.93381E+11,2.90125E+11,3.86654E+11
2020.04.23 04:00,0,0,0,2.79,98.07,0.97238,0.97242,0.97139,0.97177,0,0,0,36507221061,1.50968E+12,21:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54619E+12,96636762078,1.93381E+11,2.90125E+11,3.86547E+11
2020.04.23 05:00,0,0,0,0,100.85,0.97177,0.97263,0.97176,0.97238,0,0,0,0,1.54576E+12,22:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54576E+12,96636761721,1.93381E+11,2.90125E+11,3.8644E+11
2020.04.23 06:00,0,0,0,0,100.85,0.97237,0.97267,0.97228,0.97258,0,0,0,0,1.54662E+12,23:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54662E+12,96744136434,1.93488E+11,2.90232E+11,3.86654E+11
2020.04.23 07:00,0,0,0,0,100.85,0.97257,0.97268,0.97195,0.97217,0,0,0,0,1.54533E+12,0:00,3.86547E+11,7.73524E+11,1.1605E+12,1.54533E+12,96636762409,1.93381E+11,2.90125E+11,3.86332E+11
2020.04.23 08:00,0,0,0,91.62,9.24,0.97217,0.97217,0.97066,0.97099,0,0,0,1.41004E+12,1.3615E+11,1:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54619E+12,96744135824,1.93488E+11,2.90232E+11,3.86547E+11
2020.04.23 09:00,5.06,0,0,0.75,95.03,0.97098,0.97246,0.97067,0.97207,73873435650,0,0,7301444216,1.46501E+12,2:00,3.86977E+11,7.73953E+11,1.16093E+12,1.54619E+12,96744135378,1.93488E+11,2.90232E+11,3.86547E+11
2020.04.23 10:00,16.69,0,0,0.39,48.61,0.97207,0.97476,0.97194,0.97402,2.58128E+11,0,0,6012954055,7.51619E+11,3:00,3.86547E+11,7.73524E+11,1.01576E+12,0,96636761765,1.93381E+11,2.5394E+11,0
2020.04.23 09:00,0,0,0,0,0,0.97098,0.97246,0.97067,0.97207,0,0,0,0,0,2:00,0,0,0,0,0,0,0,0
2020.04.23 10:00,0,0,0,0,100.85,0.97207,0.97476,0.97194,0.97386,0,0,0,0,6319.2,3:00,0,0,754.87,6319.2,0,0,188.72,1579.8
2020.04.23 11:00,0,0,0,0,100.85,0.97386,0.97418,0.97315,0.97367,0,0,0,0,27969.26,4:00,6418.11,12979.24,19438.62,27969.26,1604.53,3244.81,4859.65,6992.31
2020.04.23 12:00,0,0,0,0,100.85,0.97366,0.97599,0.97335,0.97561,0,0,0,0,48123.29,5:00,9846.86,23129.6,34642.77,48123.29,2461.72,5782.4,8660.69,12030.82
2020.04.23 13:00,0,0,0,0,100.85,0.97562,0.97706,0.97522,0.97537,0,0,0,0,47263.91,6:00,12219.34,23713.39,36237.2,47263.91,3054.84,5928.35,9059.3,11815.98
2020.04.23 14:00,3.89,13.17,0,0,83.78,0.97536,0.97604,0.97405,0.97599,49.94,214.34,0,0,10500.14,7:00,1810.31,3003.84,5569.22,10764.41,452.58,750.96,1392.31,2691.1
2020.04.23 15:00,13.2,33.51,0,4.48,49.65,0.976,0.97607,0.97355,0.97359,53.7,-1356.96,0,-199.25,8424.44,8:00,5954.27,7679.26,7733.69,6921.93,1488.57,1919.82,1933.42,1730.48
2020.04.23 16:00,0,100.85,0,0,0,0.97401,0.97464,0.97344,0.97394,0,-6143.29,0,0,0,9:00,-1652.62,-3473.34,-4792.55,-6143.29,-413.15,-868.34,-1198.14,-1535.82
2020.04.23 17:00,0,52.08,48.77,0,0,0.97395,0.97411,0.97086,0.97206,0,-9860.67,-13676.58,0,0,10:00,-2104.88,-8305.42,-16154.19,-23537.25,-526.22,-2076.36,-4038.55,-5884.31
2020.04.23 18:00,24.99,40.63,35.24,0,0,0.97206,0.97338,0.9711,0.97319,-4194.1,-9590.88,-10175.95,0,0,11:00,-6846.19,-13843.45,-19694.72,-23960.93,-1711.55,-3460.86,-4923.68,-5990.23
2020.04.23 19:00,0,95.9,4.95,0,0,0.97317,0.97384,0.97285,0.97296,0,-6664.94,-223.92,0,0,12:00,-2093.01,-3694.04,-5274.93,-6888.86,-523.25,-923.51,-1318.73,-1722.21
2020.04.23 20:00,8.3,41.19,14.91,0,36.46,0.97293,0.97705,0.97286,0.97687,-342.59,-3615.13,-1341.39,0,131,13:00,-2457.44,-3474.28,-5519.39,-5168.11,-614.36,-868.57,-1379.85,-1292.03
2020.04.23 21:00,0,0,0,0,100.85,0.97686,0.97717,0.97608,0.97618,0,0,0,0,3230.63,14:00,1919.33,3642.54,3838.3,3230.63,479.83,910.64,959.58,807.66
2020.04.23 22:00,0,0,0,0,100.85,0.97619,0.97623,0.9757,0.9759,0,0,0,0,4780.44,15:00,1262.49,2625.17,3608.41,4780.44,315.62,656.29,902.1,1195.11
2020.04.23 23:00,6.61,0,0,0,94.25,0.97589,0.97706,0.97579,0.97588,-397.09,0,0,0,7477.83,16:00,1546.61,4724.91,7354.7,7080.74,386.65,1181.23,1838.67,1770.18
2020.04.24 00:00,1.5,0,0,3.97,0,0.97566,0.9758,0.975,0.97544,58.36,0,0,72.7,0,17:00,131.06,0,0,0,32.77,0,0,0
2020.04.23 23:00,0,0,0,0,0,0.97589,0.97706,0.97579,0.97588,0,0,0,0,0,16:00,0,0,0,0,0,0,0,0
2020.04.24 00:00,4.03,0,0,92.14,4.69,0.97566,0.9758,0.97479,0.97539,0.21,0,0,2225.8,25.91,17:00,316.09,871.68,1548.86,2251.92,79.02,217.92,387.21,562.98
2020.04.24 01:00,100.32,0,0,0,0.54,0.97538,0.97598,0.97538,0.97586,2872.81,0,0,0,-0.44,18:00,712.79,1601.68,2365.15,2872.37,178.2,400.42,591.29,718.09
2020.04.24 02:00,100.85,0,0,0,0,0.97586,0.97635,0.97572,0.97627,5030.52,0,0,0,0,19:00,891.61,1705.39,3053.36,5030.52,222.9,426.35,763.34,1257.63
2020.04.24 03:00,4.1,22.13,3.15,0,71.49,0.97628,0.97747,0.97603,0.9771,466.37,1704.75,190.97,0,15062.41,20:00,1924.34,7077.16,12613.67,17424.5,481.08,1769.29,3153.42,4356.13
2020.04.24 04:00,0,0,0,0,100.85,0.97714,0.97715,0.97647,0.97672,0,0,0,0,26417.63,21:00,7257.6,14031.43,20825.48,26417.63,1814.4,3507.86,5206.37,6604.41
2020.04.24 05:00,0,0,0,0,100.85,0.97673,0.97692,0.9765,0.97679,0,0,0,0,30620.76,22:00,7326.74,15129.55,23251.12,30620.76,1831.68,3782.39,5812.78,7655.19
2020.04.24 06:00,0,0,0,0,100.85,0.9768,0.97702,0.97664,0.97672,0,0,0,0,39484.64,23:00,10272.21,20286.12,30114.79,39484.64,2568.05,5071.53,7528.7,9871.16
2020.04.24 07:00,0,0,0,0,100.85,0.97673,0.97688,0.97648,0.97662,0,0,0,0,29986.08,0:00,7183.02,13792.96,21906.58,29986.08,1795.76,3448.24,5476.65,7496.52
2020.04.24 08:00,0,0,0,0,100.85,0.97662,0.97759,0.97662,0.97728,0,0,0,0,37350.31,1:00,7503.93,15844.19,25508.46,37350.31,1875.98,3961.05,6377.11,9337.58
2020.04.24 09:00,0,0,0,0,100.85,0.97727,0.97924,0.97694,0.97921,0,0,0,0,46980.69,2:00,12166.44,24107.76,33980.44,46980.69,3041.61,6026.94,8495.11,11745.17
2020.04.24 10:00,0,0,0,0,100.85,0.97918,0.98021,0.97813,0.97897,0,0,0,0,45852.78,3:00,13861.19,26594.59,36902.68,45852.78,3465.3,6648.65,9225.67,11463.19
2020.04.24 11:00,8.08,42.91,0,0,49.86,0.97896,0.97963,0.97714,0.9774,-16.49,-492.12,0,0,11677.51,4:00,9208.63,11603.18,11442.72,11168.9,2302.16,2900.8,2860.68,2792.22
2020.04.24 12:00,0,75.8,25.05,0,0,0.97738,0.97788,0.9763,0.9765,0,-16859.4,-3241.77,0,0,5:00,-3357.1,-8827.55,-14463.98,-20101.17,-839.27,-2206.89,-3615.99,-5025.29
2020.04.24 13:00,27.25,72.36,1.25,0,0,0.97651,0.97678,0.97411,0.97531,-4162.28,-15818.63,-62.05,0,0,6:00,-5718.65,-11305.12,-16206.47,-20042.96,-1429.66,-2826.28,-4051.62,-5010.74
2020.04.24 14:00,89.58,11.27,0,0,0,0.9753,0.97624,0.97438,0.97494,-13252.21,-1363.57,0,0,0,7:00,-3307.2,-6726.75,-10729.76,-14615.78,-826.8,-1681.69,-2682.44,-3653.95
2020.04.24 15:00,23.13,32.63,45.1,0,0,0.97494,0.97517,0.97362,0.97454,-2625.92,-4242.44,-6985.04,0,0,8:00,-3313.16,-7280.96,-10618.3,-13853.4,-828.29,-1820.24,-2654.57,-3463.35
2020.04.24 16:00,0,2.44,98.41,0,0,0.97455,0.97566,0.97393,0.97453,0,-49.9,-31804.02,0,0,9:00,-8739.78,-16353.62,-25989.5,-31853.92,-2184.95,-4088.41,-6497.38,-7963.48
2020.04.24 17:00,0,0,100.85,0,0,0.97452,0.97509,0.97268,0.97364,0,0,-43037.84,0,0,10:00,-9086.42,-20978.81,-31561.24,-43037.84,-2271.61,-5244.7,-7890.31,-10759.46
2020.04.24 18:00,0,0,100.85,0,0,0.97365,0.97534,0.97354,0.97509,0,0,-23276.21,0,0,11:00,-8415.52,-13545.57,-18633.65,-23276.21,-2103.88,-3386.39,-4658.41,-5819.05
2020.04.24 19:00,0,3.94,96.91,0,0,0.97508,0.97595,0.9747,0.97588,0,-144.87,-9039.95,0,0,12:00,-3401.51,-5458.02,-7009.7,-9184.83,-850.38,-1364.51,-1752.42,-2296.21
2020.04.24 20:00,0,100.85,0,0,0,0.97587,0.97626,0.97521,0.97524,0,-835.41,0,0,0,13:00,-450.88,-866.17,-970.23,-835.41,-112.72,-216.54,-242.56,-208.85
2020.04.24 21:00,26.47,67.95,0,6.42,0,0.97525,0.97568,0.97476,0.97503,197.95,-1389.37,0,37.64,0,14:00,142.32,84.95,-221.96,-1153.77,35.58,21.24,-55.49,-288.44
2020.04.24 22:00,15.69,18.42,42.58,24.17,0,0.97504,0.9752,0.97401,0.97405,-1912.24,-676.61,-8051.95,-1988.48,0,15:00,-1141.46,-3961.95,-8054.73,-12629.29,-285.37,-990.49,-2013.68,-3157.32
2020.04.24 23:00,6.78,0,87.47,0,0,0.97406,0.97428,0.97236,0.97236,-1530.75,0,-31103.9,0,0,16:00,-7263.56,-15512.53,-23822.07,-32634.65,-1815.89,-3878.13,-5955.52,-8158.66
2020.04.27 00:00,-42.59,0,143.44,0,0,0.9724,0.97274,0.97225,0.97248,-1530.75,0,-78809.35,0,0,17:00,-7263.56,-15512.53,-23822.07,-80340.1,-1815.89,-3878.13,-5955.52,-20085.03
2020.04.27 01:00,0,0,100.85,0,0,0.97277,0.97389,0.97277,0.97375,0,0,-36503.32,0,0,18:00,-10210.09,-19354.61,-27886.2,-36503.32,-2552.52,-4838.65,-6971.55,-9125.83
2020.04.27 02:00,0,0,100.85,0,0,0.97371,0.97379,0.97345,0.97352,0,0,-30677.37,0,0,19:00,-7664.55,-15384.38,-23077.01,-30677.37,-1916.14,-3846.09,-5769.25,-7669.34
2020.04.27 03:00,0,0,100.85,0,0,0.97353,0.97428,0.97351,0.97361,0,0,-21934.82,0,0,20:00,-6043.05,-11423.76,-16270.98,-21934.82,-1510.76,-2855.94,-4067.74,-5483.7
2020.04.27 04:00,85.47,2.17,13.22,0,0,0.97362,0.97378,0.97264,0.97345,-20395.88,-305.12,-2982.79,0,0,21:00,-5494.97,-11787.36,-18004.93,-23683.8,-1373.74,-2946.84,-4501.23,-5920.95
2020.04.27 05:00,6.96,78.13,0,15.77,0,0.97346,0.974,0.97321,0.97378,-1348.31,-12715.49,0,-3000.82,0,22:00,-4790.91,-8984.71,-13031.77,-17064.62,-1197.73,-2246.18,-3257.94,-4266.15
2020.04.27 06:00,21.64,7.36,0,61.03,10.83,0.97379,0.97446,0.97322,0.97326,-3296.53,-1265.54,0,-11872.35,-679.99,23:00,-2789.31,-7328.34,-12205.64,-17114.4,-697.33,-1832.09,-3051.41,-4278.6
2020.04.27 07:00,1.85,0,41.52,57.47,0,0.97325,0.97335,0.97227,0.97264,-379.09,0,-16021.66,-11894.56,0,0:00,-5187.47,-10328.99,-18451.46,-28295.32,-1296.87,-2582.25,-4612.86,-7073.83
2020.04.27 08:00,0,0,100.85,0,0,0.97264,0.97264,0.97179,0.97211,0,0,-58836.87,0,0,1:00,-14094.94,-28804.88,-43544.39,-58836.87,-3523.74,-7201.22,-10886.1,-14709.22
2020.04.27 09:00,2.73,0.84,97.29,0,0,0.97209,0.9732,0.97114,0.97316,-745.74,-30.43,-52722.86,0,0,2:00,-16148.41,-30771.15,-43163.8,-53499.02,-4037.1,-7692.79,-10790.95,-13374.75
2020.04.27 10:00,27.89,70.03,0,2.94,0,0.97314,0.9735,0.97265,0.97295,-1198,-4163.28,0,-78,0,3:00,-1274.85,-2629.34,-4127.42,-5439.27,-318.71,-657.34,-1031.86,-1359.82
2020.04.27 11:00,52.33,0,24.72,23.81,0,0.97296,0.97332,0.97194,0.97202,-3429.57,0,-3023.49,-34.04,0,4:00,-934.45,-2662.5,-5154.58,-6487.11,-233.61,-665.63,-1288.64,-1621.78
2020.04.27 12:00,3.73,31.67,62.9,2.56,0,0.97201,0.97322,0.97183,0.97277,-8.68,-1429.38,-9588.36,20.2,0,5:00,-2506.95,-6841.03,-9916.58,-11006.23,-626.74,-1710.26,-2479.14,-2751.56
2020.04.27 13:00,3.81,78.61,13.14,1.97,3.34,0.97276,0.97316,0.97199,0.97316,58.35,-5302.3,-1995.72,-0.35,110.32,6:00,-2334.02,-4545.23,-6237.25,-7129.69,-583.51,-1136.31,-1559.31,-1782.42
2020.04.27 14:00,14.71,1.85,0,71.62,12.68,0.97315,0.97482,0.9727,0.97274,2433.17,239.34,0,12572.43,2563.7,7:00,4889.34,9249.13,13608.89,17808.64,1222.34,2312.28,3402.22,4452.16
2020.04.27 15:00,55.26,0,0,45.6,0,0.97273,0.97391,0.97237,0.97352,-1240.85,0,0,4201.88,0,8:00,-409.79,-1123.51,497.31,2961.03,-102.45,-280.88,124.33,740.26
2020.04.27 16:00,62.63,4.55,0,13.94,19.74,0.97351,0.97548,0.97324,0.97501,12893.86,279.42,0,2318.57,3765.3,9:00,5123.55,10246.35,14471.6,19257.16,1280.89,2561.59,3617.9,4814.29
2020.04.27 17:00,0,0,0,11.18,89.68,0.97502,0.97663,0.97483,0.97564,0,0,0,630.11,24182.78,10:00,5397.94,11806.34,18972.97,24812.89,1349.48,2951.59,4743.24,6203.22
2020.04.27 18:00,6.29,0,0,0,94.57,0.97564,0.97623,0.97502,0.9756,362.73,0,0,0,24895.1,11:00,5048.75,12330.3,18347.49,25257.83,1262.19,3082.57,4586.87,6314.46
2020.04.27 19:00,0,0,0,0,100.85,0.97558,0.97655,0.97557,0.97633,0,0,0,0,36067.53,12:00,7572.53,16532.57,26321.88,36067.53,1893.13,4133.14,6580.47,9016.88
2020.04.27 20:00,0,0,0,0,100.85,0.97632,0.9764,0.97529,0.97564,0,0,0,0,37251.48,13:00,10829.57,21052.1,28565.65,37251.48,2707.39,5263.02,7141.41,9312.87
2020.04.27 21:00,0,0,0,0,100.85,0.97563,0.97575,0.97527,0.97544,0,0,0,0,27823.78,14:00,7577.83,14897.59,21906.29,27823.78,1894.46,3724.4,5476.57,6955.94
2020.04.27 22:00,0,0,0,24.43,76.43,0.97543,0.97574,0.97506,0.9756,0,0,0,2102.32,10018.2,15:00,3499.38,6798.71,9299.32,12120.52,874.85,1699.68,2324.83,3030.13
2020.04.27 23:00,0,0,0,0,100.85,0.97559,0.97581,0.97521,0.9754,0,0,0,0,18479.04,16:00,4754.36,9519.52,14392.87,18479.04,1188.59,2379.88,3598.22,4619.76
2020.04.28 00:00,99.97,0.89,0,0,0,0.97509,0.97509,0.97419,0.97437,2877.89,9.69,0,0,0,17:00,691.99,1385.55,2109.84,2887.58,173,346.39,527.46,721.89
2020.04.28 01:00,0,99.65,0,1.2,0,0.97442,0.97559,0.97442,0.97549,0,-415.24,0,2.61,0,18:00,-23.97,-83.04,-388.29,-412.64,-5.99,-20.76,-97.07,-103.16
2020.04.28 02:00,74.79,26.07,0,0,0,0.97553,0.97593,0.97523,0.9758,4664.23,237.92,0,0,0,19:00,323.78,1354.55,3410.62,4902.15,80.95,338.64,852.65,1225.54
2020.04.28 03:00,35.88,58.35,0,0,6.63,0.97581,0.97605,0.97482,0.97506,2762,2175.15,0,0,1121.76,20:00,3400.22,4293.52,5165.8,6058.91,850.05,1073.38,1291.45,1514.73
2020.04.28 04:00,43.77,57.08,0,0,0,0.97506,0.97604,0.97499,0.97572,2852.92,1996.67,0,0,0,21:00,634,1210.84,2476.38,4849.59,158.5,302.71,619.1,1212.4
2020.04.28 05:00,0,100.85,0,0,0,0.97571,0.97587,0.97547,0.9757,0,6601.54,0,0,0,22:00,1345.19,3216.95,4932.5,6601.54,336.3,804.24,1233.13,1650.39
2020.04.28 06:00,0,100.85,0,0,0,0.97569,0.97602,0.97551,0.97578,0,10514.74,0,0,0,23:00,2907.53,5658.52,7980.2,10514.74,726.88,1414.63,1995.05,2628.68
2020.04.28 07:00,10.25,9.53,0,0,81.06,0.97578,0.97634,0.97573,0.97591,1433.68,858.95,0,0,13198.72,0:00,4752.05,8959.57,11864.74,15491.35,1188.01,2239.89,2966.18,3872.84
2020.04.28 08:00,31.1,2.79,0,66.24,0.74,0.97591,0.97618,0.97548,0.97568,5670.49,335.32,0,7994.06,8.19,1:00,4563.92,8394.59,11369.63,14008.06,1140.98,2098.65,2842.41,3502.01
2020.04.28 09:00,10.45,8.95,0,5.51,75.95,0.97567,0.9798,0.97558,0.97976,1086.14,1195.44,0,411.92,38296.54,2:00,4352.41,15076.18,27447.22,40990.03,1088.1,3769.05,6861.81,10247.51
2020.04.28 10:00,0,0,0,0,100.85,0.97975,0.97991,0.97755,0.97808,0,0,0,0,31690.21,3:00,10791.42,19465.45,25524.27,31690.21,2697.86,4866.36,6381.07,7922.55
2020.04.28 11:00,5.21,64.99,9.21,0,21.46,0.97808,0.97872,0.97498,0.97645,-17.48,-2736.91,-142.6,0,3048.7,4:00,3054.35,2277.85,815.08,151.72,763.59,569.46,203.77,37.93
2020.04.28 12:00,0,33.05,67.8,0,0,0.97646,0.97714,0.97263,0.97353,0,-1673.71,-16211.03,0,0,5:00,-1055.51,-3914.06,-10155.31,-17884.74,-263.88,-978.51,-2538.83,-4471.19
2020.04.28 13:00,0,0,100.85,0,0,0.97351,0.97393,0.97262,0.97271,0,0,-31878.93,0,0,6:00,-7190.23,-14942.1,-23455.62,-31878.93,-1797.56,-3735.53,-5863.9,-7969.73
2020.04.28 14:00,0,0,100.85,0,0,0.97271,0.97381,0.97247,0.97274,0,0,-45059.6,0,0,7:00,-9730.62,-21354.03,-33388.62,-45059.6,-2432.66,-5338.51,-8347.16,-11264.9
2020.04.28 15:00,0,0,100.85,0,0,0.97272,0.97335,0.97212,0.97299,0,0,-44270.8,0,0,8:00,-11218.04,-22257.65,-33468.53,-44270.8,-2804.51,-5564.41,-8367.13,-11067.7
2020.04.28 16:00,0,0,100.85,0,0,0.973,0.97456,0.97198,0.97402,0,0,-46873.25,0,0,9:00,-13004.86,-27119.59,-39206.31,-46873.25,-3251.22,-6779.9,-9801.58,-11718.31
2020.04.28 17:00,0,11.07,89.79,0,0,0.974,0.97515,0.97299,0.97487,0,-136.92,-24659.83,0,0,10:00,-6261.6,-12647.44,-19637.89,-24796.75,-1565.4,-3161.86,-4909.47,-6199.19
2020.04.28 18:00,20.14,33.59,41.7,5.42,0,0.97486,0.97548,0.97353,0.97425,-1199.21,-2324.96,-4999.18,-87.43,0,11:00,-1466.99,-3304.67,-5359.89,-8610.78,-366.75,-826.17,-1339.97,-2152.7
2020.04.28 19:00,44.64,46.16,0,10.05,0,0.97426,0.97494,0.97414,0.97472,-2581.36,-3680.59,0,-363.71,0,12:00,-2053.3,-3418.15,-4897.28,-6625.66,-513.33,-854.54,-1224.32,-1656.41
2020.04.28 20:00,22.05,0,0,14.33,64.47,0.97471,0.97488,0.97374,0.97374,-1155.38,0,0,284.97,-911.28,13:00,444,-268.59,-813.22,-1781.69,111,-67.15,-203.31,-445.42
2020.04.28 21:00,7.88,0,0,0,92.97,0.97373,0.97413,0.97332,0.97408,-1017.15,0,0,0,-12693.49,14:00,-3994.79,-7067.47,-10489.01,-13710.65,-998.7,-1766.87,-2622.25,-3427.66
2020.04.28 22:00,0,0,0,0,100.85,0.97407,0.97456,0.97365,0.97438,0,0,0,0,-8676.46,15:00,-3012.21,-5108.87,-7799.38,-8676.46,-753.05,-1277.22,-1949.85,-2169.11
2020.04.28 23:00,9.05,0,0,79.05,12.74,0.97437,0.97501,0.97424,0.975,-186.56,0,0,97.81,73.17,16:00,-336.05,-259.08,-230.95,-15.58,-84.01,-64.77,-57.74,-3.9
2020.04.29 00:00,11.35,1.18,0,84.6,3.71,0.97499,0.97502,0.97412,0.9744,-52.52,0.8,0,-125.02,38.72,17:00,23.93,-293.9,-305.42,-138.02,5.98,-73.48,-76.36,-34.51
2020.04.29 01:00,4.43,0,0,74.68,21.74,0.9744,0.97487,0.9743,0.97441,-20.1,0,0,85.91,406.92,18:00,306.03,561.18,605.81,472.74,76.51,140.29,151.45,118.19
2020.04.29 02:00,0,0,0,33.19,67.66,0.97446,0.97452,0.97365,0.9737,0,0,0,-1119.39,3001.39,19:00,1821.43,2955.94,2809.47,1882.01,455.36,738.99,702.37,470.5
2020.04.29 03:00,35.12,0,0,52.6,13.12,0.9737,0.97388,0.97297,0.97299,-4454.87,0,0,-4080.03,-656.77,20:00,-1613.93,-3472.78,-5894.09,-9191.67,-403.48,-868.2,-1473.52,-2297.92
2020.04.29 04:00,20.88,3.46,76.51,0,0,0.973,0.97318,0.9722,0.97273,-8138.54,-638.55,-30833.19,0,0,21:00,-7908.13,-16213.93,-28224.72,-39610.27,-1977.03,-4053.48,-7056.18,-9902.57
2020.04.29 05:00,12.24,0,88.62,0,0,0.97272,0.97284,0.97228,0.97264,-5003.22,0,-47530.25,0,0,22:00,-12853.01,-26396.83,-40238.72,-52533.47,-3213.25,-6599.21,-10059.68,-13133.37
2020.04.29 06:00,0,0,100.85,0,0,0.97263,0.97315,0.97261,0.97274,0,0,-40470.17,0,0,23:00,-11290.04,-21659.6,-31274.16,-40470.17,-2822.51,-5414.9,-7818.54,-10117.54
